LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,MATCH_TYPE,SCORE
2017-18,CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,6251056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,Teachers,High Poverty,60.2,33,55,6251056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GADSDEN ELEMENTARY SCHOOL,Teachers,Total,60.2,33,55,6251056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GARDEN CITY ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GARDEN CITY ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6250197,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GARDEN CITY ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GARDEN CITY ELEMENTARY SCHOOL,Teachers,Total,67,40,60,6250197,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GEORGETOWN SCHOOL,SAVANNAH-CHATHAM COUNTY,GEORGETOWN SCHOOL,Leaders,Not Applicable,2,0,0,6250194,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GEORGETOWN SCHOOL,SAVANNAH-CHATHAM COUNTY,GEORGETOWN SCHOOL,Teachers,Total,85.5,54.5,64,6250194,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GODLEY STATION SCHOOL,SAVANNAH-CHATHAM COUNTY,GODLEY STATION SCHOOL,Leaders,Low Poverty,4,2,50,6250211,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GODLEY STATION SCHOOL,SAVANNAH-CHATHAM COUNTY,GODLEY STATION SCHOOL,Teachers,Low Poverty,125.2,59.1,47,6250211,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GODLEY STATION SCHOOL,SAVANNAH-CHATHAM COUNTY,GODLEY STATION SCHOOL,Teachers,Total,125.2,59.1,47,6250211,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GOULD ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GOULD ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6252056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GOULD ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,GOULD ELEMENTARY SCHOOL,Teachers,Total,87,47,54,6252056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GROVES HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,GROVES HIGH SCHOOL,Leaders,Not Applicable,3,1,33,6253056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,GROVES HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,GROVES HIGH SCHOOL,Teachers,Total,78.3,40.3,51,6253056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HAVEN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HAVEN ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6254056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HAVEN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HAVEN ELEMENTARY SCHOOL,Teachers,Total,45,28,62,6254056,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HEARD ELEMENTARY SCHOOL,Savannah-Chatham County,Heard Elementary School,Leaders,Not Applicable,2,0,0,6251058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HEARD ELEMENTARY SCHOOL,Savannah-Chatham County,Heard Elementary School,Teachers,Total,65.5,32.5,50,6251058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HESSE SCHOOL,SAVANNAH-CHATHAM COUNTY,HESSE SCHOOL,Leaders,Low Poverty,3,0,0,6254058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HESSE SCHOOL,SAVANNAH-CHATHAM COUNTY,HESSE SCHOOL,Teachers,Low Poverty,113.5,64,56,6254058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HESSE SCHOOL,SAVANNAH-CHATHAM COUNTY,HESSE SCHOOL,Teachers,Total,113.5,64,56,6254058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HODGE ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HODGE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0.5,25,6255058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HODGE ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HODGE ELEMENTARY SCHOOL,Teachers,Total,53,39,74,6255058,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6251060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,Teachers,Low Poverty,54.2,14.2,26,6251060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,HOWARD ELEMENTARY SCHOOL,Teachers,Total,54.2,14.2,26,6251060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HUBERT MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,HUBERT MIDDLE SCHOOL,Leaders,Not Applicable,2,1,50,6252060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,HUBERT MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,HUBERT MIDDLE SCHOOL,Teachers,Total,103.3,82.1,79,6252060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,ISLANDS HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,ISLANDS HIGH SCHOOL,Leaders,Low Poverty,3,1,33,6250411,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,ISLANDS HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,ISLANDS HIGH SCHOOL,Teachers,Low Poverty,104.5,63.3,61,6250411,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,ISLANDS HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,ISLANDS HIGH SCHOOL,Teachers,Total,104.5,63.3,61,6250411,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,ISLE OF HOPE SCHOOL,SAVANNAH-CHATHAM COUNTY,ISLE OF HOPE SCHOOL,Leaders,Not Applicable,2,0,0,6253060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,ISLE OF HOPE SCHOOL,SAVANNAH-CHATHAM COUNTY,ISLE OF HOPE SCHOOL,Teachers,Total,93,56,60,6253060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6255066,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,Teachers,Low Poverty,47.2,17,36,6255066,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,JACOB G. SMITH ELEMENTARY SCHOOL,Teachers,Total,47.2,17,36,6255066,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JENKINS HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,JENKINS HIGH SCHOOL,Leaders,Not Applicable,3,1,33,6255060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JENKINS HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,JENKINS HIGH SCHOOL,Teachers,Total,145.8,94.2,65,6255060,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JOHNSON HIGH SCHOOL,Savannah-Chatham County,Johnson High School,Leaders,Not Applicable,2.5,0,0,6250101,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,JOHNSON HIGH SCHOOL,Savannah-Chatham County,Johnson High School,Teachers,Total,121.6,90.1,74,6250101,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,LARGO-TIBET ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,LARGO-TIBET ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6252062,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,LARGO-TIBET ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,LARGO-TIBET ELEMENTARY SCHOOL,Teachers,Total,95.6,65,68,6252062,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6250298,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,Teachers,Low Poverty,89.2,35,39,6250298,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,MARSHPOINT ELEMENTARY SCHOOL,Teachers,Total,89.2,35,39,6250298,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MERCER MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,MERCER MIDDLE SCHOOL,Leaders,Not Applicable,2,1,50,6255062,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MERCER MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,MERCER MIDDLE SCHOOL,Teachers,Total,103.7,94.6,91,6255062,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MYERS MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,MYERS MIDDLE SCHOOL,Leaders,Not Applicable,3,0,0,6250301,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,MYERS MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,MYERS MIDDLE SCHOOL,Teachers,Total,115.2,96,83,6250301,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,Leaders,Low Poverty,4,1,25,6250117,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,Teachers,Low Poverty,142.4,102.2,72,6250117,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,NEW HAMPSTEAD HIGH SCHOOL,Teachers,Total,142.4,102.2,72,6250117,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,OGLETHORPE CHARTER SCHOOL,SAVANNAH-CHATHAM COUNTY,OGLETHORPE CHARTER SCHOOL,Leaders,Not Applicable,2,0,0,6250118,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,OGLETHORPE CHARTER SCHOOL,SAVANNAH-CHATHAM COUNTY,OGLETHORPE CHARTER SCHOOL,Teachers,Total,46.1,12,26,6250118,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,OTIS J BROCK III ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,OTIS J BROCK III ELEMENTARY SCHOOL,Leaders,Not Applicable,2.2,2.2,100,6251052,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,OTIS J BROCK III ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,OTIS J BROCK III ELEMENTARY SCHOOL,Teachers,Total,69,51.5,75,6251052,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,POOLER ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,POOLER ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6253064,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,POOLER ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,POOLER ELEMENTARY SCHOOL,Teachers,Total,62,35.5,57,6253064,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,PORT WENTWORTH ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,PORT WENTWORTH ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6254068,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,PORT WENTWORTH ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,PORT WENTWORTH ELEMENTARY SCHOOL,Teachers,Total,55,27,49,6254068,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,PULASKI ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,PULASKI ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6250116,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,PULASKI ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,PULASKI ELEMENTARY SCHOOL,Teachers,Total,94.5,63.5,67,6250116,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,RICE CREEK SCHOOL,SAVANNAH-CHATHAM COUNTY,RICE CREEK SCHOOL,Leaders,Not Applicable,2,0,0,6250512,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,RICE CREEK SCHOOL,SAVANNAH-CHATHAM COUNTY,RICE CREEK SCHOOL,Teachers,Total,119.5,99.5,83,6250512,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,SAVANNAH-CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,Leaders,Low Poverty,3,2,67,6250499,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,SAVANNAH-CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,Teachers,Low Poverty,144.5,102.5,71,6250499,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,SAVANNAH-CHATHAM COUNTY,SAVANNAH ARTS ACADEMY,Teachers,Total,144.5,102.5,71,6250499,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER HIGH SCHOOL,Leaders,Not Applicable,0.4,0.1,33,6250516,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER HIGH SCHOOL,Teachers,Total,10.9,9.6,88,6250516,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,Leaders,Not Applicable,2.1,0.4,18,6250128,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH CLASSICAL ACADEMY CHARTER SCHOOL,Teachers,Total,38.8,24,62,6250128,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH EARLY COLLEGE HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH EARLY COLLEGE HIGH SCHOOL,Leaders,Not Applicable,1,1,100,6250513,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SAVANNAH EARLY COLLEGE HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,SAVANNAH EARLY COLLEGE HIGH SCHOOL,Teachers,Total,15.5,4.3,28,6250513,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SCHOOL OF HUMANITIES AT JULIETTE GORDON LOW,SAVANNAH-CHATHAM COUNTY,SCHOOL OF HUMANITIES AT JULIETTE GORDON LOW,Leaders,Not Applicable,2.1,1.1,51,6250514,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SCHOOL OF HUMANITIES AT JULIETTE GORDON LOW,SAVANNAH-CHATHAM COUNTY,SCHOOL OF HUMANITIES AT JULIETTE GORDON LOW,Teachers,Total,98,77,79,6250514,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SHUMAN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,SHUMAN ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6250511,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SHUMAN ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,SHUMAN ELEMENTARY SCHOOL,Teachers,Total,100.3,81,81,6250511,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SOUTHWEST ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,SOUTHWEST ELEMENTARY SCHOOL,Leaders,Not Applicable,2,2,100,6250300,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SOUTHWEST ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,SOUTHWEST ELEMENTARY SCHOOL,Teachers,Total,89,58,65,6250300,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SOUTHWEST MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,SOUTHWEST MIDDLE SCHOOL,Leaders,Not Applicable,3,0,0,6250299,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SOUTHWEST MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,SOUTHWEST MIDDLE SCHOOL,Teachers,Total,122.3,93.2,76,6250299,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SUSIE KING TAYLOR COMMUNITY SCHOOL,SAVANNAH-CHATHAM COUNTY,SUSIE KING TAYLOR COMMUNITY SCHOOL,Leaders,Not Applicable,1,1,100,6250515,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,SUSIE KING TAYLOR COMMUNITY SCHOOL,SAVANNAH-CHATHAM COUNTY,SUSIE KING TAYLOR COMMUNITY SCHOOL,Teachers,Total,11.5,10.5,91,6250515,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,SAVANNAH-CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,Leaders,Low Poverty,2,1,50,6250124,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,SAVANNAH-CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,Teachers,Low Poverty,53.3,31,58,6250124,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,SAVANNAH-CHATHAM COUNTY,THE STEM ACADEMY AT BARTLETT,Teachers,Total,53.3,31,58,6250124,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,THE SCHOOL OF LIBERAL STUDIES AT SAVANNAH HIGH,SAVANNAH-CHATHAM COUNTY,THE SCHOOL OF LIBERAL STUDIES AT SAVANNAH HIGH,Leaders,Not Applicable,3,1,33,6250210,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,THE SCHOOL OF LIBERAL STUDIES AT SAVANNAH HIGH,SAVANNAH-CHATHAM COUNTY,THE SCHOOL OF LIBERAL STUDIES AT SAVANNAH HIGH,Teachers,Total,93.5,81.4,87,6250210,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,SAVANNAH-CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,Leaders,Low Poverty,1,0,0,6250125,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,SAVANNAH-CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,Teachers,Low Poverty,21,5.5,26,6250125,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,SAVANNAH-CHATHAM COUNTY,TYBEE ISLAND MARITIME ACADEMY SCHOOL,Teachers,Total,21,5.5,26,6250125,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,UHS OF SAVANNAH COASTAL HARBOR TREATMENT CENTER,SAVANNAH-CHATHAM COUNTY,UHS OF SAVANNAH COASTAL HARBOR TREATMENT CENTER,Leaders,High Poverty,1,1,100,6250107,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,6250200,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,Teachers,Low Poverty,76.8,34.5,45,6250200,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WEST CHATHAM ELEMENTARY SCHOOL,Teachers,Total,76.8,34.5,45,6250200,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WEST CHATHAM MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,WEST CHATHAM MIDDLE SCHOOL,Leaders,Not Applicable,3,1,33,6250199,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WEST CHATHAM MIDDLE SCHOOL,SAVANNAH-CHATHAM COUNTY,WEST CHATHAM MIDDLE SCHOOL,Teachers,Total,106.9,67.1,63,6250199,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WHITE BLUFF ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WHITE BLUFF ELEMENTARY SCHOOL,Leaders,Not Applicable,1.5,0,0,6251070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WHITE BLUFF ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WHITE BLUFF ELEMENTARY SCHOOL,Teachers,Total,86,50,58,6251070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WINDSOR FOREST ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WINDSOR FOREST ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6254070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WINDSOR FOREST ELEMENTARY SCHOOL,SAVANNAH-CHATHAM COUNTY,WINDSOR FOREST ELEMENTARY SCHOOL,Teachers,Total,62,39,63,6254070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WINDSOR FOREST HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,WINDSOR FOREST HIGH SCHOOL,Leaders,Not Applicable,4,2,50,6255070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WINDSOR FOREST HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,WINDSOR FOREST HIGH SCHOOL,Teachers,Total,145.5,108.3,74,6255070,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,Leaders,Low Poverty,2,0,0,6250115,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,Teachers,Low Poverty,44,17.3,39,6250115,NON_MATCHING_COUNTY,100
2017-18,CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,SAVANNAH-CHATHAM COUNTY,WOODVILLE-TOMPKINS TECHNICAL AND CAREER HIGH SCHOOL,Teachers,Total,44,17.3,39,6250115,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- ATLANTA HEIGHTS CHARTER SCHOOL,ATLANTA HEIGHTS CHARTER SCHOOL,STATE CHARTER SCHOOLS II - ATLANTA HEIGHTS CHARTER SCHOOL,ATLANTA HEIGHTS CHARTER SCHOOL,Leaders,Not Applicable,1.9,1.9,100,7830410,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- ATLANTA HEIGHTS CHARTER SCHOOL,ATLANTA HEIGHTS CHARTER SCHOOL,STATE CHARTER SCHOOLS II - ATLANTA HEIGHTS CHARTER SCHOOL,ATLANTA HEIGHTS CHARTER SCHOOL,Teachers,Total,34,26,76,7830410,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,STATE CHARTER SCHOOLS II - BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,Leaders,Low Poverty,1.5,1.5,100,7830613,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,STATE CHARTER SCHOOLS II - BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,Teachers,Low Poverty,30,30,100,7830613,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,STATE CHARTER SCHOOLS II - BROOKHAVEN INNOVATION ACADEMY,BROOKHAVEN INNOVATION ACADEMY,Teachers,Total,30,30,100,7830613,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- CIRRUS CHARTER ACADEMY,CIRRUS CHARTER ACADEMY,STATE CHARTER SCHOOLS II - CIRRUS CHARTER ACADEMY,CIRRUS CHARTER ACADEMY,Leaders,High Poverty,0.5,0.5,100,7830611,NON_MATCHING_COUNTY,100
2017-18,COMMISSION CHARTER SCHOOLS- CIRRUS CHARTER ACADEMY,CIRRUS CHARTER ACADEMY,STATE CHARTER SCHOOLS II - CIRRUS CHARTER ACADEMY,CIRRUS CHARTER ACADEMY,Teachers,High Poverty,31.5,31.5,100,7830611,NON_MATCHING_COUNTY,100
