LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Clayton County,Charles R. Drew High School,Teachers,High Poverty,160.0,41.3,26,6310115,Charles R. Drew High School,100
2017-18,Clayton County,Charles R. Drew High School,Teachers,Total,160.0,41.3,26,6310115,Charles R. Drew High School,100
2017-18,Clayton County,Church Street Elementary School,Teachers,High Poverty,125.5,15.8,13,6314050,Church Street Elementary School,100
2017-18,Clayton County,Church Street Elementary School,Teachers,Total,125.5,15.8,13,6314050,Church Street Elementary School,100
2017-18,Clayton County,Clayton County- All Schools,Teachers,High Poverty,3674.0,518.6,14,7390104,Towns County Middle School,78
2017-18,Clayton County,Clayton County- All Schools,Teachers,Total,3701.0,529.0,14,7390104,Towns County Middle School,78
2017-18,Clayton County,East Clayton Elementary School,Teachers,High Poverty,75.0,10.7,14,6281052,Clayton Elementary School,100
2017-18,Clayton County,East Clayton Elementary School,Teachers,Total,75.0,10.7,14,6281052,Clayton Elementary School,100
2017-18,Clayton County,Eddie White Academy,Teachers,High Poverty,183.3,27.5,15,6110307,Price Academy,77
2017-18,Clayton County,Eddie White Academy,Teachers,Total,183.3,27.5,15,6110307,Price Academy,77
2017-18,Clayton County,Edmonds Elementary School,Teachers,High Poverty,66.5,10.1,15,6315052,Edmonds Elementary School,100
2017-18,Clayton County,Edmonds Elementary School,Teachers,Total,66.5,10.1,15,6315052,Edmonds Elementary School,100
2017-18,Clayton County,Elite Scholars Academy School,Teachers,High Poverty,42.0,5.9,14,6310114,Elite Scholars Academy School,100
2017-18,Clayton County,Elite Scholars Academy School,Teachers,Total,42.0,5.9,14,6310114,Elite Scholars Academy School,100
2017-18,Clayton County,Forest Park High School,Teachers,High Poverty,198.0,63.1,32,6311054,Forest Park High School,100
2017-18,Clayton County,Forest Park High School,Teachers,Total,198.0,63.1,32,6311054,Forest Park High School,100
2017-18,Clayton County,Forest Park Middle School,Teachers,High Poverty,91.0,10.6,12,6312054,Forest Park Middle School,100
2017-18,Clayton County,Forest Park Middle School,Teachers,Total,91.0,10.6,12,6312054,Forest Park Middle School,100
2017-18,Clayton County,Fountain Elementary School,Teachers,High Poverty,84.5,16.4,19,6312554,Fountain Elementary School,100
2017-18,Clayton County,Fountain Elementary School,Teachers,Total,84.5,16.4,19,6312554,Fountain Elementary School,100
2017-18,Clayton County,Harper Elementary School,Teachers,High Poverty,116.0,21.6,19,6310203,Harper Elementary School,100
2017-18,Clayton County,Harper Elementary School,Teachers,Total,116.0,21.6,19,6310203,Harper Elementary School,100
2017-18,Clayton County,Hawthorne Elementary School,Teachers,High Poverty,107.0,14.7,14,6310199,Hawthorne Elementary School,100
2017-18,Clayton County,Hawthorne Elementary School,Teachers,Total,107.0,14.7,14,6310199,Hawthorne Elementary School,100
2017-18,Clayton County,Haynie Elementary School,Teachers,High Poverty,105.0,15.1,14,6313054,Haynie Elementary School,100
2017-18,Clayton County,Haynie Elementary School,Teachers,Total,105.0,15.1,14,6313054,Haynie Elementary School,100
2017-18,Clayton County,Huie Elementary School,Teachers,High Poverty,86.5,11.1,13,6315054,Huie Elementary School,100
2017-18,Clayton County,Huie Elementary School,Teachers,Total,86.5,11.1,13,6315054,Huie Elementary School,100
2017-18,Clayton County,James Jackson Elementary School,Teachers,High Poverty,107.0,14.9,14,6180111,Jackson Elementary School,100
2017-18,Clayton County,James Jackson Elementary School,Teachers,Total,107.0,14.9,14,6180111,Jackson Elementary School,100
2017-18,Clayton County,Jonesboro High School,Teachers,High Poverty,131.0,33.8,26,6311056,Jonesboro High School,100
2017-18,Clayton County,Jonesboro High School,Teachers,Total,131.0,33.8,26,6311056,Jonesboro High School,100
2017-18,Clayton County,Jonesboro Middle School,Teachers,High Poverty,107.0,9.4,9,6310106,Jonesboro Middle School,100
2017-18,Clayton County,Jonesboro Middle School,Teachers,Total,107.0,9.4,9,6310106,Jonesboro Middle School,100
2017-18,Clayton County,Kemp Elem School,Teachers,High Poverty,84.0,11.2,13,6310305,Kemp Elem School,100
2017-18,Clayton County,Kemp Elem School,Teachers,Total,84.0,11.2,13,6310305,Kemp Elem School,100
2017-18,Clayton County,Kemp Primary,Teachers,High Poverty,69.5,14.9,21,6310205,Kemp Primary,100
2017-18,Clayton County,Kemp Primary,Teachers,Total,69.5,14.9,21,6310205,Kemp Primary,100
2017-18,Clayton County,Kendrick Middle School,Teachers,High Poverty,90.0,15.0,17,6310197,Kendrick Middle School,100
2017-18,Clayton County,Kendrick Middle School,Teachers,Total,90.0,15.0,17,6310197,Kendrick Middle School,100
2017-18,Clayton County,Kilpatrick Elementary School,Teachers,High Poverty,86.5,11.9,14,6310173,Kilpatrick Elementary School,100
2017-18,Clayton County,Kilpatrick Elementary School,Teachers,Total,86.5,11.9,14,6310173,Kilpatrick Elementary School,100
2017-18,Clayton County,Lake City Elementary School,Teachers,High Poverty,74.0,13.6,18,6314056,Lake City Elementary School,100
2017-18,Clayton County,Lake City Elementary School,Teachers,Total,74.0,13.6,18,6314056,Lake City Elementary School,100
2017-18,Clayton County,Lake Ridge Elementary School,Teachers,High Poverty,88.0,16.7,19,6310295,Lake Ridge Elementary School,100
2017-18,Clayton County,Lake Ridge Elementary School,Teachers,Total,88.0,16.7,19,6310295,Lake Ridge Elementary School,100
2017-18,Clayton County,Lee Street Elementary School,Teachers,High Poverty,91.0,17.2,19,6311058,Lee Street Elementary School,100
2017-18,Clayton County,Lee Street Elementary School,Teachers,Total,91.0,17.2,19,6311058,Lee Street Elementary School,100
2017-18,Clayton County,Lovejoy High School,Teachers,High Poverty,213.5,52.6,25,6310190,Lovejoy High School,100
2017-18,Clayton County,Lovejoy High School,Teachers,Total,213.5,52.6,25,6310190,Lovejoy High School,100
2017-18,Clayton County,Lovejoy Middle School,Teachers,High Poverty,72.5,11.0,15,6310191,Lovejoy Middle School,100
2017-18,Clayton County,Lovejoy Middle School,Teachers,Total,72.5,11.0,15,6310191,Lovejoy Middle School,100
2017-18,Clayton County,M. D. Roberts Middle School,Teachers,High Poverty,92.5,8.7,9,6310100,M. D. Roberts Middle School,100
2017-18,Clayton County,M. D. Roberts Middle School,Teachers,Total,92.5,8.7,9,6310100,M. D. Roberts Middle School,100
2017-18,Clayton County,Martha Ellen Stilwell School for the Performing Arts,Teachers,High Poverty,69.0,6.4,9,6310215,Martha Ellen Stilwell School for the Performing Arts,100
2017-18,Clayton County,Martha Ellen Stilwell School for the Performing Arts,Teachers,Total,69.0,6.4,9,6310215,Martha Ellen Stilwell School for the Performing Arts,100
2017-18,Clayton County,"Martin Luther King, Jr. Elementary School",Teachers,High Poverty,74.0,14.7,20,6310204,"Martin Luther King, Jr. Elementary School",100
2017-18,Clayton County,"Martin Luther King, Jr. Elementary School",Teachers,Total,74.0,14.7,20,6310204,"Martin Luther King, Jr. Elementary School",100
2017-18,Clayton County,Morrow Elementary School,Teachers,High Poverty,79.5,10.9,14,6312058,Morrow Elementary School,100
2017-18,Clayton County,Morrow Elementary School,Teachers,Total,79.5,10.9,14,6312058,Morrow Elementary School,100
2017-18,Clayton County,Morrow High School,Teachers,High Poverty,194.0,36.0,19,6314058,Morrow High School,100
2017-18,Clayton County,Morrow High School,Teachers,Total,194.0,36.0,19,6314058,Morrow High School,100
2017-18,Clayton County,Morrow Middle School,Teachers,High Poverty,105.0,14.0,13,6310117,Morrow Middle School,100
2017-18,Clayton County,Morrow Middle School,Teachers,Total,105.0,14.0,13,6310117,Morrow Middle School,100
2017-18,Clayton County,Mount Zion Elementary School,Teachers,High Poverty,81.5,12.2,15,6220176,Mount Zion Elementary School,100
2017-18,Clayton County,Mount Zion Elementary School,Teachers,Total,81.5,12.2,15,6220176,Mount Zion Elementary School,100
2017-18,Clayton County,Mount Zion High School,Teachers,High Poverty,164.0,37.5,23,6310290,Mount Zion High School,100
2017-18,Clayton County,Mount Zion High School,Teachers,Total,164.0,37.5,23,6310290,Mount Zion High School,100
2017-18,Clayton County,Mount Zion Primary,Teachers,High Poverty,58.0,7.0,12,6310109,Mount Zion Primary,100
2017-18,Clayton County,Mount Zion Primary,Teachers,Total,58.0,7.0,12,6310109,Mount Zion Primary,100
2017-18,Clayton County,Mundy's Mill High School,Teachers,High Poverty,192.5,47.5,25,6310104,Mundy's Mill High School,100
2017-18,Clayton County,Mundy's Mill High School,Teachers,Total,192.5,47.5,25,6310104,Mundy's Mill High School,100
2017-18,Clayton County,Mundys Mill Middle School,Teachers,High Poverty,98.5,15.5,16,6310174,Mundys Mill Middle School,100
2017-18,Clayton County,Mundys Mill Middle School,Teachers,Total,98.5,15.5,16,6310174,Mundys Mill Middle School,100
2017-18,Clayton County,North Clayton High School,Teachers,High Poverty,171.5,40.2,23,6312052,North Clayton High School,100
2017-18,Clayton County,North Clayton High School,Teachers,Total,171.5,40.2,23,6312052,North Clayton High School,100
2017-18,Clayton County,North Clayton Middle School,Teachers,High Poverty,98.0,21.1,22,6313052,North Clayton Middle School,100
2017-18,Clayton County,North Clayton Middle School,Teachers,Total,98.0,21.1,22,6313052,North Clayton Middle School,100
2017-18,Clayton County,Northcutt Elementary School,Teachers,High Poverty,93.5,16.3,17,6311060,Northcutt Elementary School,100
2017-18,Clayton County,Northcutt Elementary School,Teachers,Total,93.5,16.3,17,6311060,Northcutt Elementary School,100
2017-18,Clayton County,Oliver Elementary School,Teachers,High Poverty,77.0,13.1,17,6310276,Oliver Elementary School,100
2017-18,Clayton County,Oliver Elementary School,Teachers,Total,77.0,13.1,17,6310276,Oliver Elementary School,100
2017-18,Clayton County,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,Teachers,High Poverty,41.0,7.1,17,6310378,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,100
2017-18,Clayton County,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,Teachers,Total,41.0,7.1,17,6310378,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,100
2017-18,Clayton County,Pointe South Elementary School,Teachers,High Poverty,100.0,21.7,22,6310181,Pointe South Elementary School,100
2017-18,Clayton County,Pointe South Elementary School,Teachers,Total,100.0,21.7,22,6310181,Pointe South Elementary School,100
2017-18,Clayton County,Pointe South Middle School,Teachers,High Poverty,97.5,17.3,18,6310277,Pointe South Middle School,100
2017-18,Clayton County,Pointe South Middle School,Teachers,Total,97.5,17.3,18,6310277,Pointe South Middle School,100
2017-18,Clayton County,Rex Mill Middle School,Teachers,High Poverty,109.0,14.4,13,6310207,Rex Mill Middle School,100
2017-18,Clayton County,Rex Mill Middle School,Teachers,Total,109.0,14.4,13,6310207,Rex Mill Middle School,100
2017-18,Clayton County,River's Edge Elementary School,Teachers,High Poverty,59.5,6.3,11,6310195,River's Edge Elementary School,100
2017-18,Clayton County,River's Edge Elementary School,Teachers,Total,59.5,6.3,11,6310195,River's Edge Elementary School,100
2017-18,Clayton County,Riverdale Elementary School,Teachers,High Poverty,111.0,17.4,16,6312060,Riverdale Elementary School,100
2017-18,Clayton County,Riverdale Elementary School,Teachers,Total,111.0,17.4,16,6312060,Riverdale Elementary School,100
2017-18,Clayton County,Riverdale High School,Teachers,High Poverty,161.0,45.8,28,6310377,Riverdale High School,100
2017-18,Clayton County,Riverdale High School,Teachers,Total,161.0,45.8,28,6310377,Riverdale High School,100
2017-18,Clayton County,Riverdale Middle School,Teachers,High Poverty,93.5,17.2,18,6313060,Riverdale Middle School,100
2017-18,Clayton County,Riverdale Middle School,Teachers,Total,93.5,17.2,18,6313060,Riverdale Middle School,100
2017-18,Clayton County,Roberta T. Smith Elementary School,Teachers,High Poverty,96.0,8.6,9,6310200,Roberta T. Smith Elementary School,100
2017-18,Clayton County,Roberta T. Smith Elementary School,Teachers,Total,96.0,8.6,9,6310200,Roberta T. Smith Elementary School,100
2017-18,Clayton County,Sequoyah Middle School,Teachers,High Poverty,113.0,19.5,17,6310107,Sequoyah Middle School,100
2017-18,Clayton County,Sequoyah Middle School,Teachers,Total,113.0,19.5,17,6310107,Sequoyah Middle School,100
2017-18,Clayton County,Suder Elementary School,Teachers,High Poverty,98.0,13.5,14,6314060,Suder Elementary School,100
2017-18,Clayton County,Suder Elementary School,Teachers,Total,98.0,13.5,14,6314060,Suder Elementary School,100
2017-18,Clayton County,Swint Elementary School,Teachers,High Poverty,95.5,19.0,20,6315060,Swint Elementary School,100
2017-18,Clayton County,Swint Elementary School,Teachers,Total,95.5,19.0,20,6315060,Swint Elementary School,100
2017-18,Clayton County,Tara Elementary School,Teachers,High Poverty,84.5,8.4,10,6311062,Tara Elementary School,100
2017-18,Clayton County,Tara Elementary School,Teachers,Total,84.5,8.4,10,6311062,Tara Elementary School,100
2017-18,Clayton County,Thurgood Marshall Elementary School,Teachers,High Poverty,113.0,19.4,17,6310105,Thurgood Marshall Elementary School,100
2017-18,Clayton County,Thurgood Marshall Elementary School,Teachers,Total,113.0,19.4,17,6310105,Thurgood Marshall Elementary School,100
2017-18,Clayton County,Unidos Dual Language School,Teachers,High Poverty,59.5,11.0,18,6310307,Unidos Dual Language School,100
2017-18,Clayton County,Unidos Dual Language School,Teachers,Total,59.5,11.0,18,6310307,Unidos Dual Language School,100
2017-18,Clayton County,West Clayton Elementary School,Teachers,High Poverty,76.5,16.0,21,6281052,Clayton Elementary School,100
2017-18,Clayton County,West Clayton Elementary School,Teachers,Total,76.5,16.0,21,6281052,Clayton Elementary School,100
2017-18,Clayton County,William M. McGarrah Elementary School,Teachers,High Poverty,107.0,13.1,12,6315056,William M. McGarrah Elementary School,100
2017-18,Clayton County,William M. McGarrah Elementary School,Teachers,Total,107.0,13.1,12,6315056,William M. McGarrah Elementary School,100
2017-18,Clinch County,Clinch County Elementary School,Teachers,High Poverty,42.2,1.0,2,6320101,Clinch County Elementary School,100
2017-18,Clinch County,Clinch County Elementary School,Teachers,Total,42.2,1.0,2,6320101,Clinch County Elementary School,100
2017-18,Clinch County,Clinch County High School,Teachers,Total,30.1,2.7,9,6321050,Clinch County High School,100
2017-18,Clinch County,Clinch County Middle School,Teachers,High Poverty,25.2,1.2,5,6320201,Clinch County Middle School,100
2017-18,Clinch County,Clinch County Middle School,Teachers,Total,25.2,1.2,5,6320201,Clinch County Middle School,100
2017-18,Clinch County,Clinch County- All Schools,Teachers,High Poverty,68.0,2.4,4,6321050,Clinch County High School,84
2017-18,Clinch County,Clinch County- All Schools,Teachers,Total,99.0,5.1,5,6321050,Clinch County High School,84
2017-18,Cobb County,Acworth Intermediate School,Teachers,Total,51.0,3.5,7,6330302,Acworth Intermediate School,100
2017-18,Cobb County,Addison Elementary School,Teachers,Low Poverty,48.1,3.2,7,6330289,Addison Elementary School,100
2017-18,Cobb County,Addison Elementary School,Teachers,Total,48.1,3.2,7,6330289,Addison Elementary School,100
2017-18,Cobb County,Allatoona High School,Teachers,Low Poverty,137.5,16.6,12,6330209,Allatoona High School,100
2017-18,Cobb County,Allatoona High School,Teachers,Total,137.5,16.6,12,6330209,Allatoona High School,100
2017-18,Cobb County,Argyle Elementary School,Teachers,Total,40.0,2.3,6,6332050,Argyle Elementary School,100
2017-18,Cobb County,Austell Elementary School,Teachers,Total,40.0,2.4,6,6330207,Austell Elementary School,100
2017-18,Cobb County,Awtrey Middle School,Teachers,Low Poverty,62.5,6.7,11,6334050,Awtrey Middle School,100
2017-18,Cobb County,Awtrey Middle School,Teachers,Total,62.5,6.7,11,6334050,Awtrey Middle School,100
2017-18,Cobb County,Baker Elementary School,Teachers,Low Poverty,55.0,0.5,1,6330189,Baker Elementary School,100
2017-18,Cobb County,Baker Elementary School,Teachers,Total,55.0,0.5,1,6330189,Baker Elementary School,100
2017-18,Cobb County,Barber Middle School,Teachers,Total,57.0,7.2,13,6330407,Barber Middle School,100
2017-18,Cobb County,Bells Ferry Elementary School,Teachers,Low Poverty,45.0,1.6,3,6335050,Bells Ferry Elementary School,100
2017-18,Cobb County,Bells Ferry Elementary School,Teachers,Total,45.0,1.6,3,6335050,Bells Ferry Elementary School,100
2017-18,Cobb County,Belmont Hills Elementary School,Teachers,Total,34.0,1.2,3,6331052,Belmont Hills Elementary School,100
2017-18,Cobb County,Big Shanty Elementary School,Teachers,Low Poverty,45.0,2.3,5,6330504,Big Shanty Elementary School,100
2017-18,Cobb County,Big Shanty Elementary School,Teachers,Total,45.0,2.3,5,6330504,Big Shanty Elementary School,100
2017-18,Cobb County,Birney Elementary School,Teachers,Total,65.0,5.7,9,6330173,Birney Elementary School,100
